smiles,TotalEnergy
O=C(CN1CCS(=O)(=O)CC1)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cnco1)C2,-114.0815
CCN1C=CN=C1NC(=O)CC=2C=CC=C(N2)C(F)(F)F,-105.7213
N=C1NCCN1CC(=O)N1CCO[C@]2(COCCN(C(=O)[C@H]3CC3(F)F)C2)C1,-107.9437
CN1N=C(C=C1CNC(=O)CCC=2C=CC=CC2O)C(F)(F)F,-95.1769
O=C(CN1CCCCC1=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CN1C(=O)C=CC1=O)C2,-104.994
O=C(c1cc(-c2ccncc2)[nH]n1)N1CCOC[C@]2(C1)CN(C(=O)C(O)O)CCO2,-127.0917
CC1=NOC(CC2(O)CCCN(CC=3C=CC=CC3C(C)(C)C#N)C2)=N1,-117.0608
"O=C(N1C[C@H]2CCS(=O)(=O)[C@H]2C1)C3(CC3)C=4C=CC=C(F)C4 |&1:4,10,r|",-88.1049
COCCN(C(=O)CN1CCCNC(=O)C1)c1c(O)nc(=O)n(CC(C)C)c1N,-129.5833
O=C(NCCN1C(=O)[C@H]2[C@H]3C=C[C@@H](C3)[C@H]2C1=O)C(=O)N1CCO[C@@]2(CCOC2)C1,-3.8625
C=CC(=O)N[C@H](C)C(=O)N1CC[C@@]2(CN(C(=O)CNCP(=O)(O)O)CCO2)C1,-132.2336
CN[C@H](CC(=O)N1CCC(N2CCC(NC(=O)Cn3ccnn3)CC2)CC1)C(=O)O,-100.2936
O=C(C1=COCC1)N1CCO[C@@]2(COCCN(C(=O)[C@H](O)N3CCOCC3)C2)C1,-97.1178
CC(=O)NCCC(=O)N1CCO[C@@]2(COCCN(C(=O)[C@H](C)n3cnnn3)C2)C1,-98.378
COCCOCCOCCC(=O)N1CCO[C@@]2(COCCN(C(=O)C(O)O)C2)C1,-98.0419
"CN(C)C=1C=C(C=CN1)NC(=O)N[C@H]2CCC[C@H]2OC=3C=NN(C)C3 |&1:13,17,r|",-92.9881
O=C(NCC=1C=CC=CC1N2CCCC2)C=3OC=CC3COC=4C=CC=CC4,-125.0685
"CC=1C=CC(=CC1F)S(=O)(=O)N2[C@@H]3CC[C@H]2CN(C)CC3 |&1:12,15,r|",-97.1612
CCN1CCN(CC(=O)N(C[C@@H]2CCCO2)[C@@H]2CCS(=O)(=O)C2)C(=O)C1=O,-95.5477
CC(CNC(=O)CN1C(=O)NC(=O)C1(C)C)CNC(=O)CN1C(=O)NC(=O)C1(C)C,-110.1134
COc1cnc(C(=O)N2CCO[C@]3(COCCN(C(=O)[C@@H]4CCC(=O)N4)C3)C2)cn1,-102.4777
Cc1cn(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)Cn2ccnc2)C3)c(=O)nc1O,-113.1742
CCNC(=O)CN1CCN(C(=O)C(=O)NC[C@H](C)CN2CCN(CC)CC2)CC1,-91.4732
CC(CO)(CNC=1N=CN=C2SC=CC12)CC3=CC=CS3,-106.1341
COC[C@H](NC(C)=O)C(=O)N1CC[C@]2(CN(C(=O)c3cc(O)ncn3)CCO2)C1,-113.6398
O=C(CNC(=O)C1=CC=CC(Cl)=C1)N2CCC(CC2)N3CCCC3=O,-88.2162
CC1=NN(C)C=2N=CC(=CC12)C(=O)N[C@@H]3C[C@H](C3)C=4C=CC(Cl)=CC4,-119.1855
CCCCN(C(=O)CN1CCO[C@@H](C(N)=O)C1)c1c(N)n(CCC)c(=O)[nH]c1=O,-122.6742
CC1=NC2=CC(=O)NN2C(C)=C1CC(=O)N3CCN(CC4=CC=CC(F)=C4)C(=O)C3,-119.4005
