,SMILES
298,CCC(C)N(CC(=O)NC=1C=CC=C(C)C1C)C(=O)C2CCOC2
299,COC(=O)C1(CCCCC1)NC(=O)C=2C=CC=C(C2)S(C)(=O)=O
300,O=C(CNC(=O)C1=CC=CC(Cl)=C1)N2CCCC(C2)C(F)(F)F
301,CCC(C)C=1C=CC(=CC1)S(=O)(=O)NCC(C)C(=O)OC
302,CC(=O)N1CCCN(CC1)S(=O)(=O)C2=CC=3C=CC=CC3O2
303,COC=1C=CC(=CN1)N(C)C(=O)[C@H]2CCCO[C@H]2C
304,O=C(CCC1=NC(=NO1)C2=CC=CS2)NC=3C=CC=C(C3)C(=O)NC4CC4
305,CC=1C=CC(=CC1)CNC(=O)CCC2=NC3=C(C=NN3C=4C=CC=CC4)C(=O)N2
306,CCC=1C=CC(Cl)=C(CC)C1NC(=O)CCN2C(=O)NC3(CCCC3)C2=O
307,O=C(NCC=1C=CC(F)=CC1)C=2C=NN(C2)C=3C=CC=CC3
308,CC=1C=CC(=CC1)CNC(=O)CCCC2=NC(=NO2)C=3C=CC=CC3
309,COC=1C=CC(=CN1)C(=O)NCC2COC=3C=CC=CC3O2
310,C=CCN(CC1=CC=CS1)C(=O)C2=CN=C3C(C=NN3C(C)C)=C2
311,O=C(CC1=CC=C(S1)S(=O)(=O)N2CCCC2)NC3CCN(CC3)C(=O)C=4C=COC4
312,O=C(CC1=CSC(=N1)N2CCCC2=O)N3CCCCC3
313,CCN1C(C)=CC(C(=O)NC2CCS(=O)(=O)C2)=C1C
314,CN(CC1=NC=2C=CC=CC2S1)C(=O)C3CC=CCC3
315,O=C(C1=CSC(=N1)C=2C=CSC2)N(CC=3C=CC(F)=CC3)C4CC4
316,CC1=NN(C(C)=C1CNC(=O)C2CCC2)C=3C=CC=CC3
317,COC=1C=CC(OC)=C(C1)C(C)NC(=O)CCC2=NC(=NO2)C(C)C
318,CC=1C=CC=C(C1)OC(C)C(=O)N2CCCN(CC=3C=CC=CC3)CC2
319,COC=1C=CC(=CC1)CN2CCCN(CC2)C(=O)C(C)N3C=NC=N3
320,CC1=CC(C(=O)NCC2(C)CC(CC(C)(C)C2)NC(=O)C=3C=C(C)OC3C)=C(C)O1
321,O=C(CCC=1C=CSC1)NCC2(CCCCC2)N3CCOCC3
322,CCOC=1C=CC=CC1C(=O)N2CCC(CC2)NC(=O)C3CC3C4CC4
323,O=C(C=1C=CC=CC1Br)N2CCN(CC2)S(=O)(=O)C=3C=CC(F)=CC3F
324,O=C(CCC=1C=CC=2OCOC2C1)NCCC=3C=CC(F)=CC3
325,CCCNC(=O)C1CCN(CC1)C(=O)C=2C=CC=C(Cl)C2
326,CCOC=1C=C(C=CC1C)C(=O)N2CCCC2C=3C(C)=NNC3C
327,CN(CC=1C=CC=NC1)C(=O)C=2C=CC=NC2OC=3C=CC(Cl)=CC3Cl
328,O=C(CC=1C=CC=CC1)NCC(=O)NC2=NC(=CS2)C=3C=CC=CN3
329,CC=1C=CC(=CC1C)NC(=O)CCN2C=NC3=C2C(=O)N(C)C(=O)N3C
330,CCN(CC)C(C)CNC(=O)N1CCOC(C)(C1)C=2C=NN(C)C2
331,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C23)C(F)(F)F
332,CCC(CO)N1CCN(CC1)S(=O)(=O)N2CCOCC2
333,CC(NC(=O)[C@@H]1CC=CC[C@@H]1C(=O)O)C=2C=CC(=CC2)N3C=CC=N3
334,CC=1NC=CC1C(=O)NC2CC3(CCC3)OC=4C=CC=CC42
335,CCC1=CSC(=N1)NC(=O)N2CC(C)OC(C2)C=3C=CSC3
336,O=C(CCCC=1C=CC=CN1)NCC=2C=CC=CC2F
337,CN(C)S(=O)(=O)N1CCN(CC1)C(=O)CN2C(=O)OC=3C=CC=CC32
338,O=C(NC1CCCC(C1)C(=O)NC2CC2)C3CC3C=4C=CC=C(F)C4
339,CC(C)OCC=1C=CC(=CC1)CNC(=O)NC2(CO)CCCC2
340,CC(CNC(=O)CN1C=CC=CC1=O)N2CCCC2
341,CCCN1N=C(C=CC1=O)C(=O)NCCCN2CCC3=CC=CC=C32
342,CC=1C=NN(C1)C2=CC=C(C=C2F)NC(=O)CCC3CCNCC3
343,CC1=CC=CN2C=C(N=C12)C=3C=CC(=CC3)NC(=O)CCC4CCNCC4
344,CCN1CCC(CC1)NC(=O)CN2N=NC=3C=CC=CC3C2=O
345,O=C(NCC=1C=CN=C(C1)OCC(F)(F)F)C=2C=CC(O)=NC2
346,CN(C)C(=O)COC=1C=CC(=CC1)NC(=O)CCC2=NC(=NO2)C(C)(C)C
347,CC(C(=O)N1CCCC1C(=O)O)C2=CC=C(Cl)S2
348,CCC=1C=CC=CC1N2CCC(CC2)NC(=O)C3CC(=O)N(C)C3
349,CCCN1CCC(CNC(=O)C=2C=CC=CC2C)CC1
350,CC1=C(C=NN1C2CCOCC2)C(=O)N3CCOC(C3)C=4C=CC(F)=C(C)C4
351,CCN1CCCN(CC1)C(=O)C=2C=CC(=NC2)N(C)C
352,CCOC=1C=CC=CC1C(=O)N[C@H](C(=O)NC2=NC=CS2)C(C)C
353,C#CCNC(=O)CCNC(=O)C1(CC1)C=2C=CC(F)=CC2
354,CC1=NN=C(NC(=O)C2=CSC(=N2)C=3C=CC=CC3)S1
355,NC(=O)C=1C=CC=CC1NC(=O)CC2=COC=3C=CC=4C=CC=CC4C23
356,CN1CCN(CC=2C=CC=C(C2)NC(=O)CC=3C=CC(=CC3)N4C=NN=N4)CC1
357,CCN1CCN(CC1)C(=O)CNC(=O)C=2OC=3C=CC=CC3C2C
358,CC=1C=CC(=CC1)NC=2C=CC=CC2C(=O)NCC3=NN=CN3C4CC4
359,COC=1C=CC(=CC1OC)N(C)C(=O)CN2N=NC3=CC=CC=C32
360,CC=1C=CC(=CC1)C2=NOC(CSC3=NN=C(N3CC=4C=CC=CC4)N5CCOCC5)=N2
361,O=C(COC(=O)C=1C=CC2=NOC(C=3C=CC=CC3)=C2C1)NC=4C=CC=CC4
362,CCCS(=O)(=O)N1CC=C(CC1)C2=C(C)NC=3C=CC=CC23
363,COC=1C=CC(=CC1)CNC(=O)NCC2=CN(N=N2)C=3C=CC=CC3
364,CCOC(=O)C1=CSC(=O)N1CC=2C=CC(Cl)=CN2
365,CN1CCN(CC1)C=2N=CC=CC2CNC(=O)C3CC3
366,COC=1C=CC(=CC1)OCC(=O)NCCOC=2C=CC(F)=CC2
367,CC=1C=CC(=CC1)S(=O)(=O)C(C)C(=O)N2CCC=3C=CC=CC3C2
368,CN(CC(=O)NCC=1C=CC(=CC1)CN2CCCC2)S(=O)(=O)C=3C=CC(Cl)=CC3
369,CN(C)C(=O)CN1CCCN(CC1)C(=O)C=2C=CC=NC2OC=3C=CC=CC3
370,CC(NC(=O)CN1N=NC(COC=2C=CC=CC2)=N1)C=3C=CC=4CCCCC4C3
371,CN(C)C(=O)CN1CCCN(CC1)C=2N=CC=NC2C#N
372,CC1=CC(CN2CCCN(CC(=O)N3CCCC3)CC2)=NO1
373,CC=1C=CC(=CC1)C=2N=NN(CC(=O)NC=3C=CC=CC3C(=O)NCC=4C=CC=CC4)N2
374,CNC(=O)CN(C)C(=O)CC1=CN(N=C1C=2C=CC(Cl)=CC2)C=3C=CC=CC3
375,COCC1=CC=C(O1)C(=O)N2CCOC(C2)C=3C=CC=CC3Cl
376,CC(CC#N)N(C)C(=O)CC1=CNC=2C=C(Cl)C=CC12
377,NC(=O)CN1CCCN(CC1)C(=O)C2(CCCC2)C=3C=CC=C(F)C3
378,CCN(CC)S(=O)(=O)C=1C=CC(O)=C(C1)NC(=O)C2(CC2)C=3C=CC(Br)=CC3
379,CC1=NN=C(N1)SCC2=NN=C(S2)C(=O)NC=3C=CC(F)=CC3
380,COC=1C=CC=2C=C(NC2C1)C(=O)NCCNC(C)=O
381,CC=1C=C(NC(=O)C(C)(C)C)SC1C(=O)OCC(=O)NC(C)C2=CC=CO2
382,CN(C)C(=O)C=1C=CC=C(C1)NS(=O)(=O)C=2C=CC(=CC2)CCC(=O)O
383,CCNC(=O)N1CCN2C(=NN=C2C1)C3CCCC3
384,COC=1C=CC=2C=C(NC2C1)C(=O)N3CCN(CC3)C(C)=O
385,CC=1C(F)=CC=CC1C2=CC=C(CN3CC[C@@H](O)C3)O2
386,FC=1C=CC(=CC1)CN2CCCN(CC3=NOC(=N3)C4CC4)CC2
387,CC1=NOC(C)=C1S(=O)(=O)NC=2C=CC=3COCC3C2
388,CCCC1(CNC(=O)NCC(=O)N(C)C)CCC1
389,O=C(N[C@@H](CC1=CNC=2C=CC=CC12)C(=O)NC3CCCC3)C4=CC=CS4
390,COC=1C=CC=C(C1)C(C)N2CCN(CC2)S(=O)(=O)C=3C=CC=CC3
391,CC(C)(C)[C@H](NC(=O)C=1C=CC(=CC1)OCC2=CSC=N2)C(=O)O
392,CC1=NN(C(C)=C1C(=O)NC=2C=CC(=NC2)N3C=NC=N3)C=4C=CC(F)=CC4F
393,CC(C)C=1C=CC(=CC1)CS(=O)(=O)C2=NN=CN2C
394,CC1CCCCC1NC(=O)CS(=O)(=O)CC2=NN=NN2C3CC3
395,CC=1C=C(C=C(C1C)S(=O)(=O)NC=2C=C(Cl)C=CC2C(=O)N(C)C)C(=O)O
396,CC1CN(C(C)CO1)S(=O)(=O)C=2C=CC=3NC(=O)CCC3C2
397,CN(CC(=O)N(C)CCC#N)CC1=NC=2C=CC=CC2C(=O)N1
398,COC=1C=CC(=CC1OC)CNC(=O)NCC2(O)CCN(CC2)C(C)C
399,CCCOC=1C=CC(=CC1OC)CNC(=O)NC2CC=CC2
400,CC=1C=C(C=C(NCC(=O)NC23CC4CC(CC(C4)C3)C2)C1C)S(=O)(=O)N(C)C
401,NC(=O)C=1C=CC=CC1OCC2=NC(=NO2)C=3C=CC(Cl)=CC3
402,CCC=1C=CC(=CC1)C(=O)N2CCN(CC2)C(=O)C3=CC=CC(=C3)N(C)C
403,CCC(=O)N1CCCC1C2CCCN2C(C)C3=NC(=NO3)C4=CC=CC=C4C
404,CC1=CC(CN(C)C(=O)NC2=CC=C(N=C2)N3CCCCC3)=NO1
405,CC(CO)NC(=O)NCC=1C=NN(C1)C=2C=CC=CC2
406,NC(=O)C(C=1C=CC=CC1)N2CCC(CC2)C(N)=O
407,O=C(NC12CC3CC(CC(C3)C2)C1)C(CC=4C=CC=CC4)N5C=NN=N5
408,CN(C=1C=CC(=CC1)C2=CSC(=N2)NC(=O)C=3C=CC(Cl)=CC3F)S(C)(=O)=O
409,O=C(NC1CCS(=O)(=O)C1)N2CC3CCCCC32C=4C=CC=CC4
410,O=C(NCC1CCCO1)C=2C=CC=CC2NS(=O)(=O)C=3C=CC=4CCCCC4C3
411,C=1N=C2C=CC=CN2C1CN3CCN(CC3)C4CCOCC4
412,O=C(NC(C1=NC=CS1)C2CC2)N(CC3CCCO3)C4CCCC4
413,CC=1C=COC1C(=O)NC=2C=CC(=CC2)C(N)=O
414,CCC=1C=CC(=CC1)C(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3N(C)C(=O)OC
415,CC(C(=O)NC1CCCCCC1)N2CCN(CC2)C=3C=CC=CC3
416,O=C(NCC(O)COC1=CC=CC(=C1)C(F)(F)F)C2CCCC2
417,CC1=CC=C(NC(=O)C(C)N2N=C(OC2=O)C3=CC=CO3)C(C)=C1
418,O=C1CCCN1C=2C=CC(=CC2)S(=O)(=O)NCC(C3=CC=CC=C3Cl)N4CCCC4
419,O=C(C=1C=CC=2OCOC2C1)N(CC3=CC=CS3)CC4=CC=CS4
420,O=C(CN1CCCC2(C1)CCCCCC2)NC3CCOCC3
421,CCC1(CNC(=O)COC=2C(C)=NN(C)C2C)CCCC1
422,O=C(CN1C=CC(=O)NC1=O)NC=2C=CC(F)=CC2Cl
423,CC1=NNC=C1C2CCN(CC2)C(=O)C=3C=CC=C4NC(=O)OC34
424,CC=1C=C(C)C=2OCCCC(NCC3=CC=NN3C)C2C1
425,COC(=O)C=1C=C(C=CC1N2CCC(CC2)OC)S(N)(=O)=O
426,CCCC(=O)NC1=CC=CC(NCC(=O)N2CCCC(C)C2)=C1C
427,COC=1C=CC=CC1C2=NOC(=N2)C3CC(=O)N(CC(F)(F)F)C3
428,O=C(CCOCC(F)(F)F)N1CCCCC1CN2C=CC=N2
429,NC=1C=C2CN(CCC2=NN1)C(=O)CC3=CNC=4C=CC=CC34
430,CC=1C=NN(C1)CC2CCCN2C(=O)C=3C=C(O)N=C4C=CC=CC34
431,CC=1C=NN(C1)C2CCCN(C2)C(=O)CC=3C(C)=NN(C)C3C
432,CC=1C=NN(C1)C2CCCN(C2)C(=O)CC3OCCC=4SC=CC43
433,CCC(NC1CCC2=NC=NN2C1)C(=O)NC=3C=C(C)ON3
434,CCC=1N=C2CCC(CN2N1)NCC=3C=C(Cl)C=4OCCOC4C3
435,CC=1C=CC(=CC1)C=2C=C(CNCCN3C=CC=N3)ON2
436,CCNC(=O)CN1CCCN(CC1)C(=O)COC=2C=CC(=CC2)C(C)C
437,CCN1C(=O)C=2C=CC=CC2N3C(CN4CCN(CC4)C=5C=CC=CC5)=NN=C13
438,CC(CCC=1C=CC=CC1F)NC2CCN(C=3C=NN(C)C3)C2=O
439,CC=1C=CC(=CC1)C2=CCN(CC2)C(=O)C3=CC=CNC3=O
440,CC(C)C1OCCCC1CNC(C)C=2C=CC(=CC2)S(C)(=O)=O
441,COC(=O)CC(NS(=O)(=O)N1CC(C)OC(C)C1)C=2C=CC(C)=CC2
442,NC(=O)COC=1C=CC=C(C1)CN2CCN3C(=NN=C3C2)C4CC4
443,CC(C(=O)NC1CCCCC1C)N2CCN(CC2)C=3C=NC=CN3
444,CC=1C=C(C(C)=C(C)C1C)S(=O)(=O)N2CCN(C)CC2
445,CCN(C(=O)CSC1=NN=C(C)S1)C=2C=CC=CC2C
446,OCC1CCCN(CC2=CC=CC=3OCOC23)C1
447,CCC=1C=CC(=CC1)C(=O)N2CCN(CC2)C(=O)C3=CC=CC(=C3)C(N)=O
448,O=C(C=1C=CC=CC1C(F)(F)F)N2CCC(CC2)C(=O)N3CCC=4C=CC=CC4C3
449,CCC(C)(C)C1CCC2(CC2C(=O)N3CCC(CNS(C)(=O)=O)CC3)CC1
450,CC1=C(C=NN1C=2C=CC(F)=CC2)C(C)NC(=O)C=3C=CC(F)=CC3
451,CC=1NC=CC1C(=O)N2CCN(CC2)C3CCN(CC=4C=CC=CC4)C3
452,CCC=1C=CC(=CC1)C(CNC=2C=CC3=NN=NN3N2)N(C)C
453,COC=1C=CC=C(C1)C(NC(=O)CCC2CCCO2)C3=NC=CN3C
454,CCNC(=O)NC(=O)C(C)N1CCC(CC1)C(=O)NC2=CC=CC=C2OC
455,COCCC(NC1=NC=2C=CC=CC2C3=NC(C)=NN13)C(N)=O
456,COC=1C=CC(=CC1)C2(CCCCC2)C(=O)NC3=NN=C(S3)C(F)F
457,CC=1C=CC=C(C1)NC(=O)C(C)SC=2N=CN=C3C2C=NN3C=4C=CC(F)=CC4
458,CC(=CC=1C=CC=CC1)CNC[C@@H]2CC(=O)N(C)[C@H]2C=3C=NN(C)C3C
459,CC(C)C1=NN=C(CN2CCC=3C=CC(=CC32)S(=O)(=O)N4CCCC4)N1C
460,CC=1C=C(NC(=O)CN2CCN(C)CC2C)N(N1)C(C)(C)C
461,CC=1SC=2N=C(N=C(C2C1C)N(C)CCC(N)=O)C=3C=NC=CC3
462,COC=1C=CC(=CC1)NC(=O)C=2C=CC=CC2C=3C=CC=CC3C(=O)O
463,CN(C)C(=O)C1CCCN(C1)C(=O)C=2C=CC=NC2OC3=CC=CC(Br)=C3
464,CCN1N=CC2=C1CCCC2NCC=3C=CC=C4OCCCOC34
465,CC1=NC(=CS1)CC2=NC=3SC(C)=C(C=4C=CC(F)=CC4)C3C(=O)N2
466,O=C(NCC=1C=CC(=CC1)C2=NN=NN2)C3CC3
467,CC1=C(C=NN1C=2C=CC=CN2)C(=O)N(C)C3=CC=C(F)C(Cl)=C3
468,CC1=NN(CC(O)COC=2C=CC=CC2)C(=O)C=3C=CC=CC13
469,CCOC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C4CCCO4)=N2
470,COC=1C=CC=C2C=C(COC12)C(=O)N3CCCC(F)(CO)C3
471,O=C(CS(=O)(=O)C=1C=CC(F)=CC1)N2CCC=3C=CC=CC3C2
472,CC1=NNC(C)=C1C(C)C(=O)N2CCC(CC2)OCC=3C=CC=CC3
473,COCCN(CC=1C=CC=CN1)C(=O)CC2=CNC=3C=C(F)C=CC23
474,CC1=CC(=NN1C(C)C2CC2)C(=O)N(C)CCC3CCN(CC3)C=4C=CN=CC4
475,COC=1C=C(C=CC1OC(C)C)C2=NN=C3CCCCN23
476,CC=1OC(=NC1CN2C=CC=C(C2=O)C(F)(F)F)C3=CC=CS3
477,CCOC=1C=CC=C(N1)NC(=O)C=2C=NN(C2CC)C=3C=CC=CN3
478,CCC1=CC(=CC(=O)N1)C(=O)N2CC(C)(C)C2C=3C=CC=CC3
479,CN(C=1C=CC=CC1)C=2C=CC(=CN2)C(=O)NC3CCN(CC(F)(F)F)C3=O
480,CN(C(=O)C=1C=CN=C(C1)SC(C)(C)C)C2CCOC2
481,CNC(=O)C1=CN=C(C=CC2=CC=C(OC)C(=C2)SC)NC1=O
482,CC(NC(=O)CSCC1=NC2=CC=CC=C2N1)C(=O)NC(C)(C)C
483,O=C(NCCN1CCCS1(=O)=O)C=2C=C(F)C(Cl)=CC2Cl
484,CC1=CC(=NO1)NC(=O)CN2CCC(CCN3CCOCC3)CC2
485,O=C(CN1C(=O)ON=C1C=2C=CC=CC2)N3CCCC(C3)C(F)(F)F
486,CN1CCC2C(CCCN2C(=O)NC3CCCCC3N4C=CC=N4)C1
487,O=C(C1=CN=CN1C=2C=CC=CC2)N3CCC(CC=4C=CC(Br)=CC4)C3
488,O=C(CCNC(=O)C=1C=CC(=CC1)S(=O)(=O)NCC2CCCO2)N3CCCCCC3
489,CC=1C=C(N=C(N1)C=2C=CC=NC2)N3CCCC3CN(C)C=4C=CC=CC4
490,CS(=O)(=O)NC=1C=CC(=CC1)C(=O)N2CCC(CC2)NC(=O)C=3C=CC(F)=CC3
491,CC(=O)NC=1C=CC(C)=C2C1CCCN2C(=O)C3=CC=C(F)C=C3Cl
492,CCC1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=CC=4OCOC4C3
493,CCOC=1C=C(C=CC1NCC=2OC=CC2C)C(=O)N(C)C
494,N#CC=1C=NN(C1N)C=2C=CC=CC2NS(=O)(=O)C=3C=CC=CC3
495,CN(C)C(=O)CN1C=C2CCCC(NCC=3C=CC=CC3F)C2=N1
496,CC=CCN1C(=O)C2=C(N=C3N(CC4=CC=CO4)C(C)=CN32)N(C)C1=O
497,CCN(CC)C(=O)N1CCN(CC1)C(=O)C2=CC=C(S2)C(=O)O
498,COCC=1N=C(C)C=C(N1)N2CCC3(CCOC3)C2
499,CC1=NNC(C)=C1C2CCCCCN2C(=O)NCCN3C=CN=C3
500,CC1=NNC(C)=C1C2CCCCCN2C(=O)NCCN3C=CC=N3
501,O=C1CCCCN1CSC2=NN=C(O2)C3=CC=C4C=CC=CC4=C3
502,CC1(CCN(CC(=O)NCC(=O)O)C1)C=2C=CC=CC2
503,CC=1C=CC=CC1CC2CCCN2C(=O)C3=NNC(=O)C4=CC=CC=C34
504,CC=1N=C(NC2CCN(C2=O)C(C)C)C=3C=NN(C)C3N1
505,COC1(CCC1)C(=O)NC2=NC(=CS2)CC(N)=O
506,CN(C[C@@H]1C[C@H](F)CN1CC2=NC=CN2C)C(=O)NC=3C=CN=CC3
507,O=C(C1=CNC=2C=CC=CC2C1=O)N3CCC(CC=4C=CN=CC4)C3
508,CCC(CC)(CO)NCC1=CN(N=N1)C=2C=CC(F)=C(Cl)C2
509,CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NC3CC(=O)N(C)C3=O
510,COC=1C=CC=CC1OCCC(=O)N2CCCC2C3=CC=C(C)O3
511,OC1(CSC2=NN=C(S2)N3CCCC3)CCCCC1
512,CC=1C=CC=2NC(=CC2C1C)C(=O)NC(C)C(=O)NCC3=CC=CO3
513,COC=1C=CC=C(C1)CS(=O)(=O)N2CC3CCCN3CC2C
514,COC=1C=CC=CC1[C@H]2CCC[C@@H](C)N2C(=O)C=3OC(C)=NC3C
515,O=C(CC=1C=CC=2OCCOC2C1)N3CCOC(C3)C=4N=CON4
516,CNS(=O)(=O)NC1CCN(CC1)C(=O)C=2C=CC=C(C2)OCC3=CC=CC=C3C#N
517,CN1N=NC=2C=CC(=CC21)C(=O)N(CC=3C=CC(=CC3)C(=O)NC4CC4)C5CC5
518,O=C(C1=CN=C(S1)C=2C=CC=CN2)N3CCOC(C3)C4=CC=CO4
519,N#CC=1C=C(C=CC1Cl)NS(=O)(=O)CC2CCCCO2
520,CCCN1C(C)=CC(C2=CSC(=N2)NC(=O)C=3C=NC=NC3)=C1C
521,CC1=NN(C)C=C1NC(=O)CC2CC3CCC2C3
522,CN1C=C(C=N1)CCC2=NC(=NO2)C=3C=CC=NC3OCC(F)F
523,CC=1C=NN(C1)C2CCN(C2)C(=O)NCC3CCCCN3C4CC4
524,CC1=CC(C)=CC(=C1)NC(=O)CNC2CCCCCC2CO
525,CC(C)(C)C1=NOC(CNC=2C=CC(=CC2)N3C=C(CO)N=N3)=N1
526,COC=1C=CC(=CC1)CNC(=O)CNC2CC(C)(C)OC2(C)C
527,COCCC(NC(=O)C1=CC=C(C)C(=C1)NS(C)(=O)=O)C(=O)OC
528,O=C(O)C1CCN1S(=O)(=O)C2=CC=C(S2)C(F)(F)F
529,CC=1N=C(OC1C(=O)N2CCCCCC2C=3C=CN=CC3)C=4C=CC=CC4
530,COCCC1=NOC(CN2C(=O)OC3=CC=C(C)C=C32)=N1
531,CCN1N=CC=C1[C@@H]2OCC[C@H]2CNCC3=CN(C)N=C3C(F)F
532,CC(C)(C)C(=O)NC1=NC(=CS1)CC(=O)NC=2C=CC=C(C2)C(F)(F)F
533,CCOC1CC(NC(=O)C=2C=CC(=CC2)N3C=NC=N3)C41CCCC4
534,COC1=CC=CC(OC)=C1CC(=O)NCC2=NC=3C=CC=CC3N2C(C)C
535,CC1CN(CC(C)S1)C(=O)NC2CCN3CCCCC23
536,CC=1C=CN2C=C(CNC(=O)NCC3CCCC(O)C3)N=C2C1
537,CC=1C=CC=NC1CNC(=O)NCCOC=2C=CC(C#N)=CC2
538,COC=1C=CC=C(C1)CC(C)NC(=O)NC2CCSC2
539,CC(C1CC1)N(C)C(=O)NCCC=2C=CC(=CC2)S(C)(=O)=O
540,CC=1OC=2C=CC=CC2C1CC(=O)NC3CCN(C3=O)C4CCOCC4
541,C[C@@H]1CN(CCN(C)C(=O)C2(C)CC2)C[C@H](C)O1
542,CC(C(=O)N(C)CC1=NC(=CS1)C(F)(F)F)N2CCCCCC2
543,CN1C=C(C=N1)C(=O)NC=2C=CC=3CCN(C)C(=O)C3C2
544,O=C(NC=1C=CC=NC1)C2CCN(CC2)C(=O)C3=CC=C(O3)C=4C=CC(F)=CC4
545,CC=1N=C(C2=CC=C(Cl)C(Cl)=C2)N(CC(=O)N3CCNC(=O)C3)N1
546,CCNS(=O)(=O)C=1C=CC(=CC1)CNC(=O)N2CCC=3C=CC=CC3C2C
547,CN1N=CC=2C=C(C=NC21)S(=O)(=O)NC=3C=CC=C4C=CC=NC34
548,CC1=CC(C(=O)NCC=2C=CC=3CN(CC3C2)C(=O)C=4C=C(C)OC4C)=C(C)O1
549,O=C(O)C1CCN(CC1)C(=O)C2(CC2)C=3C=CC=C(F)C3
550,CCOC=1C=C(C=CC1OCC(=O)O)C(=O)N2CCC(CC2)OCC
551,O=C(O)C=1C=CC(=CC1)CCC(=O)N2CCCC(C2)C3=NC=4C=CC=CC4O3
552,CC1CC1N2CC(CC2=O)NC(=O)CCC=3C=CC(=CC3)C(=O)O
553,O=C(O)C1CN(CCO1)C(=O)CCC2=NC=C(O2)C=3C=CC(F)=CC3F
554,CCS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCOC(C2)C(=O)O
555,CC(NC(=O)C1=CC(=CN1C)S(=O)(=O)N2CCCCC2)C(=O)O
556,CC1=NN(C)C(=C1CNC[C@H]2CCO[C@@H]2C=3C=CC=CC3)N4CCOCC4
557,COC=1C=CC(CN(C)C=2C=CC3=NN=C(C(F)F)N3N2)=C(C1)OC
558,COC(=O)C1CCN(C(=O)C=2C=CNC2C(C)C)C1C(C)C
559,Cl.CC1CCNCC1NC(=O)C=2C=CC=3C(=O)N(CC4CCCO4)C(=O)C3C2
560,CCC1=C(C=NN1C=2C=CC(Br)=CC2)C(=O)N(C)CC(=O)O
561,CN(CC1CCN2C=CN=C2C1)C(=O)C=3SC=CC3C#N
562,CC(N)C1CCCN(C1)C(=O)C2(CC2)C=3C=CC=CC3F
563,CCCS(=O)(=O)C1=CC=CC=C1C(=O)N2CCC(CNC)C2
564,CNCC1CCN(C1)C(=O)C=2C=C(N=C3C2C=NN3C(C)C)C=4C=C(C)OC4C
565,CC=1C=C(C=CC1OC(C)C)S(=O)(=O)N2C[C@@H](CO)[C@@H](C2)C=3C=NN(C)C3
566,CC1C(=O)NC=2C=CC=CC2N1C(=O)COC3CCCCC3
567,CC1=C(C=NN1C)CC(=O)N(C)C=2C=C(C)C=CC2C
568,CC1=C(C=NN1C)[C@H]2[C@@H](CC(=O)N2C)NCC3=CC4=CC=CC=C4O3
569,CC(C)CC=1C=C(NN1)C(=O)N2CCC(C)S(=O)(=O)CC2
570,O=S(=O)(NCC1=CN2CCCCC2=N1)C=3C=CC=C4C=CC=CC34
571,O=C(NC1=CC=C2NC(=NC2=C1)C3CCC3)C4CCNC4
572,O=C(CC1CC2CCC(C1)N2)N3CCN4C(=NN=C4C3)C=5C=CC=CC5
573,CN(C[C@@H]1CCCN(C)[C@H]1C=2C=NN(C)C2)C(=O)C3(O)CCCC3
574,CCC=1C=CC=C(C1)S(=O)(=O)N2CCNC(=O)C2CC
575,CN1C=CN=C(NCC2CN(CCO2)C(=O)CC3=CCCCC3)C1=O
576,CC(=O)N(CC=1C=CSC1)C2CC32CCN(CC3)C(=O)C4=CC=C(C#N)N4
577,FC=1C=CC=CC1C2=NNC=C2CN3CCOCC3
578,CC=1OC(C#N)=CC1C(=O)N(C)C2CCN(C2=O)C=3C=CC=CC3F
579,COC=1C=C(C)C=CC1C(=O)NCC2=NN=C3CCCCN23
580,CCC1=NC(=CS1)C(C)NC(=O)N2CCCN(CC2)C(=O)C3CC3
581,O=C(NC1=NC=2CCOCC2S1)C3(CC3)C=4C=CC(=CC4)C(F)(F)F
582,CNC(=O)CN(C)C(=O)C1=CC2=CC=CC=C2C=C1O
583,CCOC(=O)C=1C=CSC1NC(=O)CN2CCN(C)CC2CC
584,O=C(NCC1(CCOCC1)C=2C=CC=CC2Cl)C=3C=C(F)C(F)=CC3F
585,CCS(=O)(=O)N1CC(CNC(=O)NCC2(CC2)C3CC3)C1
586,CC1CC(=O)NCCN1C(=O)CC=2C=NC=3C=CC=CC3C2
587,CC1CCOCCN1C(=O)C2=CC(=CC=N2)N3CCOCC3
588,CCN(CC(=O)O)C(=O)C1=CC=2C=C(Br)C=C(C)C2O1
589,CC1CCN(C(=O)NC=2C=NN(C2)C=3C=CC=C(C3)C(F)(F)F)C1CO
590,COC=1C=CC2=C(C1)C(N)CCN2C(=O)C3=CC(C)=NN3C
591,"COC=1C=CC=C(C1)[C@@H]2C[C@H]2C(=O)N(C)CC(=O)NC3CC3 |&1:8,10,r|"
592,O=C1C=NC=2C=C(C=CC2N1)S(=O)(=O)N3CCC(CF)CC3
593,CC=1OC=CC1CN(C)C(=O)NC2CC3CCCCN3C2=O
