SMILES,TotalEnergy
C#CCO[C@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(=O)n3[nH]cnc3n1)C2,-120.2612
C#CCO[C@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1nccnc1C(N)=O)C2,-142.0044
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C(O)O,-130.7288
C#CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C(O)O)C2,-109.2341
C#CCn1c(=C(C#N)C(=O)N2CCN(CC)CC2)sc(=Cc2cnn(C)c2)c1=O,-118.9157
C#C[C@H](NC(=O)C(=O)N1CCC[C@H](S(=O)(=O)N2CCOCC2)C1)[C@@H]1CCCO1,-124.0288
C#C[C@H](NC(=O)C(=O)N1CCN([C@@H](C)C(=O)NCCCOC)CC1)[C@H]1CCCO1,-145.535
C#C[C@H](NC(=O)C(=O)N1CCN([C@H](C)C(=O)NCCCOC)CC1)[C@@H]1CCCO1,-101.59
C/C(=C/C(=O)N1CCN(S(C)(=O)=O)CC1)C(=O)N1CCN(S(C)(=O)=O)CC1,-131.7384
C/C(=C/C(=O)N1CCOC[C@@]2(C1)CN(C(=O)CCc1nc(N)n[nH]1)CCO2)C(=O)O,-125.1182
